price;area;lat;lon
7793517;60,2;57,1191832;65,48681175
5120000;38,79;57,10528154;65,48270507
5950000;45,09;57,182705;65,502069
5750000;42,72;57,133443;65,668418
12777778;72,87;57,15483;65,59069
6832000;36,86;57,18137324;65,65989102
8300000;59,47;57,1264246;65,52418321
11900000;57;57,16805013;65,5488846
17780000;142,03;57,17171351;65,54938229
10860000;107,55;57,19073;65,50473
6680000;48,38;57,10589827;65,49270605
7770000;36,09;57,13275841;65,47575295
8308640;68,19;57,105274;65,48719
5596140;25,89;57,109264;65,542664
8390000;61,24;57,10147;65,48953
9060000;63,61;57,137456;65,479108
6310000;63,09;57,15573192;65,63778722
8756800;47,22;57,16671726;65,58466573
6800000;43,5;57,16168981;65,48012835
10530000;93,19;57,12890963;65,59956939
7030000;41,09;57,137456;65,479108
7500000;38,31;57,14585439;65,59470655
6600000;42,2;57,161535;65,480538
5465740;30,1;57,10896;65,54001
8733333;39,11;57,16805013;65,5488846
7410526;38,72;57,184388;65,519299
7722222;48,97;57,14677113;65,45173442
15290000;144,66;57,18892;65,51093
5480000;31,34;57,137456;65,479108
9150000;75,69;57,183563;65,579324
9232660;52,9;57,109104;65,538019
5432000;39,47;57,13016;65,46248
7180000;58,7;57,18142;65,50213
9200000;68,4;57,161535;65,480538
6970000;46,5;57,182824;65,647716
9190000;61,93;57,17081589;65,54458042
4448000;27,26;57,124037;65,477104
14120000;88,9;57,1598;65,56603
8450000;75,76;57,13299;65,66838
8120000;59,77;57,10288;65,49278
8550000;65,08;57,10294235;65,49319683
7325000;29,8;57,10131;65,48437
5700000;38,58;57,118097;65,476752
6440000;46,9;57,147626;65,450252
3638000;21,9;57,13016;65,46248
7705263;40,5;57,18434;65,51788
6907760;45,2;57,10926;65,54266
4710000;33,09;57,18142;65,50213
7136842;36,99;57,184285;65,518482
4140000;29;57,18153655;65,50157092
4847245;32,83;57,152677;65,659804
9520000;53,4;57,16907;65,58977
6990000;39,16;57,103503;65,491204
12633333;66,76;57,167;65,54901
7480000;48,79;57,12897;65,59993
7405904;55,2;57,105274;65,48719
10070000;94,4;57,10528154;65,48270507
6350000;48,13;57,203821;65,45026
8060000;40,4;57,17033497;65,59370807
11888889;60,59;57,16805013;65,5488846
7852632;40,95;57,18434;65,51788
6350000;48,13;57,104978;65,483979
7486680;59,02;57,152679;65,665738
7100000;36,29;57,16887;65,66976
6785860;39,7;57,109264;65,542664
6590000;42,25;57,143556;65,478877
6608000;36,75;57,1818;65,66065
4162500;24,37;57,17033497;65,59370807
4950000;37,5;57,104978;65,483979
6400000;36,09;57,119768;65,448001
8698780;55,09;57,109264;65,542664
9150000;76,3;57,183491;65,579875
6920000;45,02;57,166725;65,416523
4548000;40,86;57,11887422;65,43287644
6120000;36,77;57,137456;65,479108
10053201;80,26;57,115278;65,610068
9050000;54,18;57,182673;65,518768
5240000;22,81;57,16919404;65,58775927
6500000;40,63;57,127181;65,523721
7800000;54,2;57,16168981;65,48012835
12225000;79,05;57,160902;65,553775
8500000;74;57,18838333;65,57920648
8901000;64,4;57,145681;65,648421
9003200;76,4;57,16675;65,58486
10344444;81,09;57,14677113;65,45173442
7430000;62,59;57,104978;65,483979
3775800;19,68;57,113286;65,493742
12300000;55,31;57,162676;65,591143
5111111;24,29;57,18391491;65,51624261
9050000;72,58;57,118097;65,476752
7500000;77,41;57,139801;65,66355
11500000;70,69;57,16716;65,576076
12673684;79,13;57,141451;65,471607
5300000;33,54;57,127181;65,523721
5700000;40,93;57,101363;65,483777
6255000;38,11;57,17629;65,67073
8520000;83,76;57,171698;65,486659
8380000;62,27;57,127919;65,557091
29330000;111,69;57,15993655;65,54043659
8460451;60,59;57,101629;65,444316
6812000;42,18;57,17629;65,67073
9407200;74,48;57,11544053;65,49140875
9580000;64,8;57,123739;65,498665
5821920;44,09;57,106194;65,487804
8900000;40,5;57,15969604;65,56623107
12300000;65,8;57,16735;65,578723
13350000;66,59;57,16651;65,59806
7396680;59,02;57,152677;65,659804
6555000;30,27;57,10131;65,48437
10690000;74,48;57,11574;65,49164
7642157;53,9;57,10186563;65,446427
7489350;56,88;57,152679;65,665738
10200000;95,01;57,18892;65,51093
7750000;38,5;57,13275841;65,47575295
5900000;29,53;57,182651;65,518931
21557549;67,58;57,16729;65,52378
10425000;40,4;57,162676;65,591143
16351222;81,08;57,16432;65,55031
9101980;54,79;57,10926;65,54266
10755556;54,33;57,164461;65,548809
4083000;34,59;57,15659481;65,63755118
8690000;67,04;57,16163;65,66834
19900000;55,2;44,428237;34,065022
8785350;44,79;57,16361648;65,58859282
7180000;54,59;57,139385;65,497234
11180000;88,31;57,12732;65,596984
9598920;59,4;57,10926;65,54266
12110000;108,06;57,12897;65,59993
5610526;29,39;57,142501;65,472093
10622222;55,74;57,139;65,5973
9030000;68,43;57,169259;65,66904
5085000;36,79;57,131605;65,466198
7830000;60,59;57,103503;65,491204
8407500;69,19;57,145681;65,648421
14122222;77,33;57,139;65,5973
4757895;20,93;57,18434;65,51788
9104000;38,29;57,13275841;65,47575295
11500000;56,06;57,164461;65,548809
9800000;67,91;57,169216;65,545291
9800000;81,59;57,12349;65,481929
5700000;44,56;57,133443;65,668418
4879000;32,56;57,18627;65,51858
6810400;62,97;57,11936;65,433037
11310000;60,31;57,176234;65,660695
9610000;80,2;57,10288;65,49278
8822222;48,41;57,16997995;65,49608036
11700000;73,8;57,16716;65,576076
9319000;71,4;57,169248;65,571913
6892100;39,5;57,10896;65,54001
