price;area;lat;lon
7795860;76,43;51,74306;36,26765
13292400;69,95;51,759188;36,195617
11695050;86,62;51,733373;36,268635
5388200;37,15;51,72331;36,120216
5695500;37,97;51,70206435;36,1557454
6482430;40,77;51,701582;36,159871
10843200;80,31;51,733373;36,268635
9103534;68,68;51,70199;36,15262
5990040;47,54;51,743892;36,262796
9490650;61,22;51,72331;36,120216
7992160;66,87;51,701582;36,159871
4737705;40,9;51,725513;36,264607
7108200;43,08;51,70144;36,15457
8725880;70,37;51,74306613;36,26601465
8791376;66,87;51,70147;36,15305
9047345;75,7;51,70143134;36,15535298
10515000;70,09;51,7927191;36,19131513
5400000;26,89;51,71744982;36,13114244
6908132;40,77;51,70147;36,15305
9547650;90,93;51,701582;36,159871
4878619;40,7;51,725513;36,264607
7558994;37,29;51,71743187;36,12808761
4414520;27,94;51,70206435;36,1557454
4895372;40,9;51,725513;36,264607
9873730;62,88;51,701582;36,159871
9045432;67,68;51,70147;36,15305
7178820;43,79;51,70281;36,15325
7410000;39,9;51,71744982;36,13114244
7962500;45,5;51,72429633;36,16913203
7023990;51,27;51,74306613;36,26601465
9199850;42,79;51,75910824;36,1955961
7879170;59,02;51,70143134;36,15535298
6397380;43,08;51,70143134;36,15535298
6420546;36,02;51,70147;36,15305
8626800;47,4;51,74398;36,20298
7795860;76,43;51,743872;36,262736
13788300;77,9;51,743976;36,202977
13560000;85;51,71744982;36,13114244
10545000;70,3;51,79266587;36,19080014
6608387;36,97;51,70144;36,15457
7849200;42,2;51,72429633;36,16913203
13450000;71,9;51,71743187;36,12808761
9911000;93,5;51,70211768;36,15484418
6558190;47,86;51,743892;36,262796
7092800;45,75;51,74306613;36,26601465
9397700;72,29;51,74306613;36,26601465
7094620;41,97;51,701582;36,159871
11480320;89,69;51,701582;36,159871
6311325;40,84;51,701638;36,15469852
7885170;71,26;51,725513;36,264607
6441930;43,38;51,70206435;36,1557454
7757904;41,97;51,70128;36,15614
7108200;43,08;51,70144;36,15457
10668400;71,59;51,701582;36,159871
9420818;70,77;51,70144;36,15457
11486563;92,41;51,70128;36,15614
6767640;51,27;51,74306613;36,26601465
9801200;91,59;51,701638;36,15469852
