price;area;lat;lon
12127800;97;60,970988;69,020797
14190000;78,76;61,00471257;69,03579176
8370810;45,2;61,00581;68,99688
10090000;54,66;61,0049;69,03584
10807020;67,59;60,968263;69,031649
7572460;39,74;61,00558533;68,99754926
11090000;76,05;61,000109;68,994719
12454000;102;60,966975;69,010404
7424500;41,2;61,00581;68,99688
11058340;61,34;61,00558533;68,99754926
10290000;71,61;61,000109;68,994719
10690000;58,43;61,00471257;69,03579176
9290000;43,09;61,00471257;69,03579176
13627400;112,3;60,966975;69,010404
13498800;82;61,007031;69,015147
15990000;91,79;61,004948;69,035672
12290000;76,05;60,99993654;68,99383999
7951500;43,5;61,0071043;69,01480261
12324000;94,8;60,97162447;69,02133189
11190000;76,05;61,000109;68,994719
15090000;84,9;61,00471257;69,03579176
11058000;61,34;61,005387;68,997824
6690000;37,34;61,000109;68,994719
9814500;72,69;60,970988;69,020797
13498800;82,19;61,0071043;69,01480261
12363000;95,09;60,967031;69,010465
6777000;37,59;61,005387;68,997824
16390000;91,79;61,004948;69,035672
10799710;78,83;;
15690000;91,79;61,00471257;69,03579176
10174990;74,26;;
13190000;93,66;60,99993654;68,99383999
12954000;102;60,967031;69,010465
7790000;42,5;61,007031;69,015147
15290000;78,76;61,00471257;69,03579176
8290000;38,59;61,00191;69,046938
7742500;42,4;61,00692;69,01499
7724900;40,54;61,00581;68,99688
8590000;42,2;61,00191;69,046938
14390000;74,98;61,0049;69,03584
8690000;37,25;61,00471257;69,03579176
7572460;39,74;61,00581;68,99688
7799500;43,5;61,007031;69,015147
10190000;53,09;61,00191;69,046938
11217500;67,3;61,0071043;69,01480261
9563500;61,7;60,97162447;69,02133189
17990000;83,2;61,012002;69,016054
12990000;74,98;61,004948;69,035672
13400000;74,69;61,00919;69,02831
7742500;42,4;61,0071043;69,01480261
8880180;62,97;;
7321050;47,84;;
7500000;37,59;61,00919;69,02831
10790000;61,09;61,00191;69,046938
8245680;58,47;;
13985980;75,01;61,00558533;68,99754926
10933000;84,09;60,97162447;69,02133189
11790000;60,7;61,00471257;69,03579176
9125000;81,69;60,979675;69,061212
7490000;35,09;61,00191;69,046938
12560300;98,9;60,970988;69,020797
10390000;54,66;61,00471257;69,03579176
8225940;58,34;;
12025860;87,77;;
14090000;78,19;61,005025;69,037165
15790000;90,59;61,00191;69,04694
7940000;58,79;60,967709;69,0448
12890000;70,36;61,00471257;69,03579176
14437500;90;61,007031;69,015147
6790000;37,34;61,000109;68,994719
16500000;105,94;61,009185;69,028307
8102250;43,2;61,0071043;69,01480261
13335000;105;60,966975;69,010404
10706550;78,15;;
7490000;35,09;61,00191;69,046938
13996000;76,33;61,005387;68,997824
14355000;90;61,007031;69,015147
12140100;97;60,970988;69,020797
