price;area;lat;lon
6554145;43,5;55,186757;61,226865
5840640;40,56;55,213324;61,30255
29800000;102,93;55,15713553;61,41171927
7849000;48,45;55,186378;61,226709
14691280;81,8;55,16002;61,43216
7406920;32,04;55,17205061;61,29205778
18855720;79,55;55,16976;61,3722
6545000;38,5;55,17230151;61,29111409
4630547;38,15;55,173447;61,321741
6102750;61,59;55,10314;61,247069
19558300;72,94;55,169879;61,371867
10136100;44,06;55,148498;61,363387
5418000;30,1;55,17319;61,289033
6050000;38,58;55,17454;61,41601
8302500;55,34;55,173447;61,321741
3888610;24,37;55,104096;61,350497
6483269;38,18;55,172805;61,365669
6314000;41;55,172661;61,473134
7832650;56,34;55,21335569;61,30290753
7530213;51,08;55,18692;61,23104
6500000;39,27;55,17454;61,41601
9751966;66,51;55,250793;61,403197
5725500;34,7;55,17282962;61,29152178
5142720;38,95;55,10547;61,34532
10199000;72,84;55,173447;61,321741
10430000;67,05;55,197718;61,185027
13189200;45,47;55,1485743;61,36363528
6450000;41,72;55,17454;61,41601
7319000;56,29;55,170912;61,318013
5868000;40,75;55,21298762;61,30193121
10936800;55,79;55,160746;61,431749
8259550;38,22;55,17205061;61,29205778
5235000;34,9;55,17306391;61,31981861
7142064;49,45;55,173447;61,321741
12574000;89,76;55,186378;61,226709
10610964;56,88;55,15142;61,30195
4168980;24,37;55,10907;61,35937
33783750;123,75;55,16916799;61,37096213
8890000;52,25;55,11612993;61,45367541
9480276;51,79;55,157389;61,402709
15613700;80,9;55,096178;61,240866
11080020;80,29;55,108254;61,249729
9176200;40,27;55,178617;61,359747
10012500;66,75;55,170912;61,318013
11615940;61,45;55,11713;61,24662
14280900;78,9;55,116062;61,253549
9096080;61,45;55,11131;61,248762
6840000;63,25;55,12582;61,24988
10478160;56,7;55,17994;61,341
9424000;62,04;55,113143;61,274678
11906400;54,25;55,17179;61,29243
32455500;137,72;55,11205672;61,32504179
4639536;28,6;55,170912;61,318013
10324400;48,7;55,115635;61,245187
7387595;51,15;55,16907225;61,31212603
15748200;80,76;55,09343218;61,24079687
16883400;59,24;55,122712;61,37265
9538946;76,05;55,16907225;61,31212603
5372850;36,54;55,108254;61,249729
15743000;60,54;55,122712;61,37265
11890000;81,76;55,197718;61,185027
3434213;29,69;55,13106596;61,26330208
15260040;73,16;55,174775;61,393563
7356799;33,4;55,169946;61,377931
10461680;52,09;55,16002;61,43216
5188278;45,06;55,13106596;61,26330208
3912000;24,45;55,213324;61,30255
5669400;37,84;55,170912;61,318013
17299200;81,59;55,115635;61,245187
9678000;72,86;55,18692798;61,22776039
7000000;40;55,17230151;61,29111409
16999000;95,5;55,208243;61,188443
3788900;26,42;55,12082;61,246166
9439200;62,09;55,113143;61,274678
5439000;38,84;55,173447;61,321741
10831990;57,5;55,171139;61,292474
17320400;81,69;55,112625;61,250663
22436100;131,36;55,171139;61,292474
13459896;79;55,157389;61,402709
9745290;79,23;55,10547;61,34532
5500000;49,99;55,12471;61,24962
8452500;56,34;55,21298762;61,30193121
10706730;60,49;55,118179;61,253873
3879900;23,95;55,10907;61,35937
5188278;45,06;55,13106596;61,26330208
14228180;78,09;55,17019956;61,29454777
5362999;31,54;55,16907225;61,31212603
6094950;37,5;55,172805;61,365669
7600000;47,15;55,17446777;61,41569903
8882290;53,09;55,171139;61,292474
5115650;36,7;55,170912;61,318013
9768000;44,4;55,115743;61,246804
11382950;65,19;55,17205061;61,29205778
7719060;60,77;55,10542441;61,34532177
12167580;51,34;55,16976;61,3722
5770000;51,4;55,12582;61,24988
6314000;41;55,1726;61,47311
14928296;82,01;55,173372;61,36710624
7519900;54,09;55,213324;61,30255
13321000;60,54;55,1485743;61,36363528
8074720;46,29;55,169946;61,377931
7896000;37,59;55,17994;61,341
11524800;47,04;55,122712;61,37265
4947000;29,1;55,170912;61,318013
11560000;72,29;55,197718;61,185027
24246528;89,69;55,11193;61,325796
9443070;34,59;55,169879;61,371867
6495400;46,5;55,173447;61,321741
9445800;48,43;55,09343218;61,24079687
10625914;74,66;55,252399;61,384974
6245714;37,77;55,172805;61,365669
4642036;31;55,170912;61,318013
5840640;40,56;55,21277904;61,30311138
7187400;36,29;55,095451;61,246004
5973138;37,9;55,17336;61,36843
12295900;59,97;55,14897983;61,36362455
6567051;37,24;55,172805;61,365669
8677500;48;55,17349829;61,36949225
6351647;37,79;55,172979;61,367986
12392820;51,2;55,16976;61,3722
11300000;83,55;55,13655;61,42469
5128180;38,27;55,10547;61,34532
11900000;83,55;55,17454;61,41601
5015000;29,5;55,170912;61,318013
10109650;65,4;55,182297;61,234912
6702500;38,29;55,17230151;61,29111409
10149266;67,02;55,173447;61,321741
7817400;38,7;55,16002;61,43216
9359902;65,55;55,250793;61,403197
8506220;42,11;55,169946;61,377931
6287673;36,97;55,17336;61,36843
13186400;62,2;55,112625;61,250663
11799000;69;55,17994;61,341
5034750;28,77;55,250895;61,24728
12513900;59,59;55,1485743;61,36363528
41633700;148,97;55,11145;61,32772
10005660;52,93;55,10908385;61,25782762
4177880;24,29;55,111258;61,357638
5644000;33,2;55,17319;61,289033
5238000;29,1;55,173447;61,321741
4574543;39,65;55,08973;61,23944
7362880;48,43;55,113143;61,274678
9528480;81,44;55,10542441;61,34532177
8932000;46,4;55,17992613;61,34096187
7358000;56,59;55,170912;61,318013
8417552;56,59;55,186757;61,226865
3869470;24,26;55,10231;61,34543
10819928;97,44;55,173447;61,321741
5117000;30,1;55,17319;61,289033
4951505;30,7;55,173447;61,321741
5609500;37,45;55,170912;61,318013
9856396;62,95;55,17336;61,36843
5678500;41;55,10231;61,34543
6976000;43,59;55,17282962;61,29152178
9096080;61,45;55,11131;61,248762
9352398;70,15;55,173447;61,321741
14860100;82,09;55,116062;61,253549
3048890;24,45;55,12719;61,622804
7012697;50,61;55,187887;61,231487
11037579;56,83;55,173372;61,36710624
7889000;56,34;55,21355;61,30287
10136100;44,06;55,148498;61,363387
6103692;37,52;55,172805;61,365669
4168980;24,37;55,111258;61,357638
5281260;38,27;55,10547;61,34532
10511000;45,7;55,122712;61,37265
5408000;33,79;55,17319;61,289033
6702500;38,29;55,17319;61,289033
12276300;81,3;55,113143;61,274678
21806600;101,9;55,116768;61,249804
6102750;61,59;55,103719;61,251798
6191440;36,97;55,172979;61,367986
4175000;25,52;55,186104;61,226133
6351647;37,79;55,172979;61,367986
11801400;90,77;55,250895;61,24728
6150000;38,86;55,17446777;61,41569903
7683370;39,52;55,17128914;61,29316285
7319000;56,29;55,173447;61,321741
22768250;74,69;55,17019956;61,29454777
6275484;51,34;55,16907225;61,31212603
8417552;56,59;55,186757;61,226865
7399020;58,25;55,10547;61,34532
13459896;79;55,157389;61,402709
3434213;29,69;55,13106596;61,26330208
19253520;79,55;55,16989266;61,37174534
19253520;79,55;55,16989266;61,37174534
5346000;32,4;55,17319;61,289033
19744200;78,34;55,169879;61,371867
21024360;83,43;55,16916799;61,37096213
4057500;32,18;55,12719;61,622804
9827000;63,4;55,173781;61,329179
11620000;78,95;55,197718;61,185027
14943240;80,33;55,114982;61,244986
6715000;69,5;55,103719;61,251798
28710000;98,3;55,157305;61,411689
12634930;67,09;55,180537;61,339986
9133014;54,99;55,17299;61,37108
9211920;35,15;55,16989;61,3723
8438001;76,05;55,16907225;61,31212603
6417457;37,79;55,172979;61,371274
8660925;58,75;55,18748;61,2327
10015500;66,72;55,18707;61,22825
8860320;35,15;55,16916799;61,37096213
4606000;32,9;55,173447;61,321741
4864160;32,31;55,10222425;61,34539511
3271048;29,38;55,08973;61,23944
11615940;61,45;55,114982;61,244986
6314000;41;55,172661;61,473134
11344000;70,9;55,17230151;61,29111409
7863230;56,56;55,213324;61,30255
17335080;68,79;55,169879;61,371867
8387808;56,4;55,186757;61,226865
5720000;42,79;55,121033;61,242418
10520880;59,43;55,118179;61,253873
10537500;70,25;55,173447;61,321741
10563210;56,7;55,17992613;61,34096187
7295937;59,7;55,16907225;61,31212603
10781400;59,5;55,160355;61,431929
5226977;30,39;55,170912;61,318013
4047080;24,37;55,10903154;61,35920441
5669500;38,09;55,173447;61,321741
10131765;70,15;55,173447;61,321741
12424280;51,34;55,16989266;61,37174534
6340056;37,81;55,172805;61,365669
8083740;60,77;55,10542441;61,34532177
4169200;29,78;55,250895;61,24728
9555000;73,5;55,173447;61,321741
9624120;72,91;55,21277904;61,30311138
10207400;72,91;55,21277904;61,30311138
15997800;58,59;55,169879;61,371867
5669500;38,09;55,170912;61,318013
5177025;36,33;55,104096;61,350497
3992800;28,52;55,250895;61,24728
7863230;56,56;55,213324;61,30255
10648872;66,05;55,169946;61,377931
19399380;82,27;55,16989;61,3723
9925600;65,05;55,113143;61,274678
10159050;77,55;55,10887778;61,35977304
6715500;40,7;55,17319;61,289033
6760480;35,95;55,116042;61,255014
6222000;36,59;55,173447;61,321741
9694000;45,9;55,169946;61,377931
4951505;30,7;55,170912;61,318013
9175801;48,15;55,173372;61,36710624
6071021;37,9;55,172805;61,365669
13079000;59,45;55,122712;61,37265
9766900;36,5;55,17102;61,29359
5238000;29,1;55,170912;61,318013
4864160;32,31;55,10231;61,34543
6528000;38,4;55,17230151;61,29111409
8171405;73,55;55,173447;61,321741
