price;area;lat;lon
13637925;61,84;55,78318259;49,21690075
12020000;71,27;55,679191;49,197958
17284422;66,8;55,76265;49,14615
14184967;58,31;55,781761;49,192626
9350000;28,35;55,76368;49,18763
10620000;54,22;55,84671;49,09652
6433650;25,5;55,68606;49,19664
18865620;97,8;55,8179;49,18976
7420000;25,82;55,81803063;49,20003999
11503180;58,59;55,71736633;49,12177333
15390000;61,36;55,737639;49,149605
10900000;57,77;55,84963604;48,90785867
13700000;47,06;55,803181;49,055981
15200400;63,59;55,801713;49,112377
12695850;40,04;55,78810963;49,20781576
10889060;72,5;55,86788;48,680163
10390000;46,68;55,7214003;49,17409705
15191177;56,63;55,765605;49,19396
15882381;58,31;55,806215;49,255658
14079000;70,79;55,720881;49,17955
10711214;42,22;55,778035;49,109306
27481800;97,8;55,7527257;49,15859751
12830000;56,29;55,737347;49,143459
21915000;48,7;55,77737618;49,13711046
15458910;63,36;55,76520769;49,19877279
12680000;56,09;55,73736;49,14319
15530000;61,36;55,738708;49,150261
14650713;65,61;55,78796454;49,21245062
15933954;58,5;55,781761;49,192626
46157105;75,01;55,78402786;49,12941079
9960192;41,91;55,788461;49,21634
12924090;40,77;55,78796454;49,21245062
13810000;86,62;55,84963604;48,90785867
16010000;78,04;55,67707;49,20316
16155980;63,36;55,76520769;49,19877279
14841630;67,76;55,78796454;49,21245062
10070000;51,68;55,84774;49,0953
10069570;62,9;55,86788;48,680163
11847786;36,25;55,828753;49,162972
10165504;44,11;55,738617;49,159289
14851720;53,7;55,78193267;49,19348525
9820000;57;55,680265;49,190963
16452920;67,43;55,78369045;49,21679346
9499999;27,4;55,811604;48,948837
10559999;33,47;55,841049;49,073867
13820000;78,95;55,84671;49,09652
9590000;37,24;55,81803063;49,20003999
7136290;38,7;55,86788;48,680163
11113053;44,47;55,788461;49,21634
9330000;28,61;55,76357723;49,18736428
11250000;53,45;55,72196;49,185377
10220928;33,04;55,774583;49,209675
16197251;59,47;55,781761;49,192626
18710000;83,38;55,737347;49,143459
16808000;76,4;55,767423;49,203845
14288400;58,79;55,7678861;49,20490881
5611553;35,5;55,721336;49,335126
17093250;48,15;55,78938437;49,10238112
8399999;23,55;55,81049562;48,9456795
74536000;93,16;55,79593;49,13904
11611600;40,59;55,801713;49,112377
10260000;28,6;55,763658;49,187703
20139768;77,87;55,76449;49,1378
8500000;36,61;55,84562081;49,09171983
7799457,15;27,19;55,77321;49,17706
14733048;65,91;55,77741594;49,2010033
8470000;35,72;55,845597;49,091322
17927850;77,34;55,763946;49,200462
10907000;52,04;55,72132063;49,17910938
13143600;48,68;55,84021;49,06887
11364150;41;55,71808;49,15802
13187439,72;55,34;55,77321;49,17706
11520060;61;55,717632;49,121304
12012100;42;55,77697;49,20576
9020000;53,52;55,868071;48,873508
11913266;40,75;55,774583;49,209675
9180000;28,61;55,76368;49,18763
22820952;97,86;55,778035;49,109306
11260000;49,59;55,73549;49,130293
8988409;32,09;55,788461;49,21634
11555000;55,13;55,72158;49,17884
12970000;61,7;55,67631346;49,20322052
28606184;76,13;55,776497;49,114822
20565843;84,38;55,788461;49,21634
8340000;22,05;55,763658;49,187703
10180000;51,45;55,845597;49,091322
15197721;59,81;55,76449;49,1378
15180066;61,7;55,781761;49,192626
10140000;39;55,74328018;49,23089767
26020000;62,56;55,79951177;49,18406908
9757020;54,59;55,68606;49,19664
7882120;38,59;55,68606;49,19664
12070000;52,47;55,81798231;49,19899929
10416496;35,7;55,774334;49,172397
18632000;68,5;55,764749;49,137244
11251461;39,5;55,77628749;49,1716261
7673792;43,5;55,833736;48,775848
27132506;52,72;55,7841;49,1297
11910000;71,27;55,67935709;49,20284732
10579000;48,5;55,720881;49,17955
10350000;52,29;55,845597;49,091322
14775000;59,09;55,74328018;49,23089767
14166240;59,52;55,763946;49,200462
44072502;58,72;55,78580883;49,12791809
11555920;59;55,717632;49,121304
11555000;55,13;55,72132063;49,17910938
13400000;31,11;55,804431;49,054187
15079392;66,95;55,778035;49,109306
17470000;63,72;55,804431;49,054187
13430000;42,54;55,83207;49,13623
14491000;74,01;55,722355;49,185951
13083970,1;55,34;55,77321;49,17706
18190000;95,37;55,73823;49,151295
10750000;56,58;55,845597;49,091322
9270000;27,97;55,76357723;49,18736428
14270000;73,61;55,72201651;49,18442989
24537600;28,39;55,77783;49,13551
19393993;78,16;55,774263;49,279949
25220000;83,48;55,83207;49,13623
15523608;69,23;55,78810963;49,20781576
19517700;73,09;55,801713;49,112377
12960000;54,2;55,766597;49,193764
10510000;54,91;55,845597;49,091322
10923360;33,59;55,819029;49,18817
8940000;43,84;55,84963604;48,90785867
23381069;78,23;55,76569;49,09704
11310000;69,8;55,868071;48,873508
11250000;69,36;55,868071;48,873508
14103000;70,52;55,72158;49,17884
13679999;66,68;55,811604;48,948837
11500000;49,22;55,72196;49,185377
19810440;84,45;55,806215;49,255658
16670000;79,69;55,77780542;49,18622724
20318100;61,56;55,778035;49,109306
14044800;61,59;55,751756;49,159163
13319602,94;55,72;55,77321;49,17706
9627930;53,5;55,833736;48,775848
10680000;43;55,780345;49,184496
23507200;73,45;55,778035;49,109306
29315889;121,08;55,778035;49,109306
13960000;46,4;55,74290391;49,21404136
11733519;42,86;55,788461;49,21634
7330000;25,12;55,816918;49,198335
9789999;31;55,81151;48,94971
7070000;34;55,689217;49,201107
14230800;53,09;55,7527257;49,15859751
14318170;72,69;55,86788;48,680163
10963200;38,93;55,76486291;49,19797886
11200000;69,36;55,868071;48,873508
11246211;46,97;55,77291857;49,17714191
13880000;56,02;55,737639;49,149605
7052000;32,79;55,68606;49,19664
5617100;26,51;55,867054;48,834011
23421792;60,06;55,77615161;49,11513309
14450000;89,09;55,68147974;49,19069018
18786406;83,3;55,77640238;49,1708429
17351320;82,76;55,765802;49,197448
7030000;34,43;55,874688;49,292132
13604890;29,77;55,79436295;49,17303115
8144940;39,59;55,86788;48,680163
11930000;34,91;55,83207;49,13623
27077400;61,4;55,776699;49,13852
20903014;67,09;55,7660523;49,09885871
9882500;29,5;55,782168;49,183791
8363700;28,81;55,7659736;49,197113
16100000;70,23;55,776318;49,212463
11460841,2;43,95;55,806215;49,255658
37340000;89,18;55,796351;49,179664
6750000;21,34;55,72132063;49,17910938
19585800;80,59;55,7527257;49,15859751
13146571;50,95;55,776238;49,170996
15986600;66,5;55,78369045;49,21679346
15731650;59,49;55,774263;49,279949
16790000;76,26;55,737639;49,149605
9072000;37,79;55,76662197;49,2027255
10316280;38,9;55,81833086;49,19056783
14443200;53,09;55,7527257;49,15859751
10620000;54,22;55,84671;49,09652
10361650;41,95;55,788461;49,21634
20800000;89,51;55,80348743;49,05348509
18149662;68,8;55,76265;49,14615
23005500;93;55,77697;49,20576
51459100;125,51;55,78241259;49,11234105
13170000;62,29;55,73549;49,130293
8480000;22,05;55,763658;49,187703
9649999;32;55,81151;48,94971
21505222;52,16;55,776497;49,114822
38285000;45,2;55,816459;49,126191
20475000;87,5;55,801713;49,112377
11702400;39,93;55,78394605;49,18727332
42943352;56,15;55,78580883;49,12791809
9053700;29,29;55,76662197;49,2027255
8440000;22,05;55,763658;49,187703
10340000;40,9;55,777708;49,186139
17804024;74,05;55,78369045;49,21679346
9190000;40,54;55,84562081;49,09171983
18830000;66,81;55,83207;49,13623
